date,admin1,market,commodity,unit,price,currency,source
2022-11-01,Kenya,Eldoret,Wheat flour,KG,66.03,KES,Sample Data
2022-11-01,Kenya,Nairobi,Beans (dry),KG,132.5,KES,Sample Data
2022-11-01,Kenya,Mombasa,Beans (dry),KG,128.12,KES,Sample Data
2022-11-01,Kenya,Kisumu,Beans (dry),KG,127.21,KES,Sample Data
2022-11-01,Kenya,Nakuru,Beans (dry),KG,135.44,KES,Sample Data
2022-11-01,Kenya,Eldoret,Beans (dry),KG,124.1,KES,Sample Data
2022-11-01,Kenya,Nairobi,Sugar,KG,146.22,KES,Sample Data
2022-11-01,Kenya,Mombasa,Sugar,KG,152.98,KES,Sample Data
2022-11-01,Kenya,Kisumu,Sugar,KG,160.91,KES,Sample Data
2022-11-01,Kenya,Nakuru,Sugar,KG,149.68,KES,Sample Data
2022-11-01,Kenya,Eldoret,Sugar,KG,156.71,KES,Sample Data
2022-11-01,Kenya,Nairobi,Cooking oil (vegetable),L,323.88,KES,Sample Data
2022-11-01,Kenya,Mombasa,Cooking oil (vegetable),L,329.9,KES,Sample Data
2022-11-01,Kenya,Kisumu,Cooking oil (vegetable),L,329.0,KES,Sample Data
2022-11-01,Kenya,Nakuru,Cooking oil (vegetable),L,320.32,KES,Sample Data
2022-11-01,Kenya,Eldoret,Cooking oil (vegetable),L,321.35,KES,Sample Data
2022-11-01,Kenya,Nairobi,Milk (fresh),L,73.43,KES,Sample Data
2022-11-01,Kenya,Mombasa,Milk (fresh),L,73.27,KES,Sample Data
2022-11-01,Kenya,Kisumu,Milk (fresh),L,69.02,KES,Sample Data
2022-11-01,Kenya,Nakuru,Milk (fresh),L,68.65,KES,Sample Data
2022-11-01,Kenya,Eldoret,Milk (fresh),L,74.83,KES,Sample Data
2022-11-01,Kenya,Nairobi,Eggs,Piece,18.66,KES,Sample Data
2022-11-01,Kenya,Mombasa,Eggs,Piece,17.3,KES,Sample Data
2022-11-01,Kenya,Kisumu,Eggs,Piece,17.92,KES,Sample Data
2022-11-01,Kenya,Nakuru,Eggs,Piece,17.97,KES,Sample Data
2022-11-01,Kenya,Eldoret,Eggs,Piece,17.15,KES,Sample Data
2022-12-01,Kenya,Nairobi,Maize (white),KG,58.14,KES,Sample Data
2022-12-01,Kenya,Mombasa,Maize (white),KG,58.48,KES,Sample Data
2022-12-01,Kenya,Kisumu,Maize (white),KG,58.47,KES,Sample Data
2022-12-01,Kenya,Nakuru,Maize (white),KG,53.86,KES,Sample Data
2022-12-01,Kenya,Eldoret,Maize (white),KG,57.02,KES,Sample Data
2022-12-01,Kenya,Nairobi,Rice,KG,150.84,KES,Sample Data
2022-12-01,Kenya,Mombasa,Rice,KG,143.7,KES,Sample Data
2022-12-01,Kenya,Kisumu,Rice,KG,152.87,KES,Sample Data
2022-12-01,Kenya,Nakuru,Rice,KG,141.54,KES,Sample Data
2022-12-01,Kenya,Eldoret,Rice,KG,146.78,KES,Sample Data
2022-12-01,Kenya,Nairobi,Wheat flour,KG,66.27,KES,Sample Data
2022-12-01,Kenya,Mombasa,Wheat flour,KG,66.28,KES,Sample Data
2022-12-01,Kenya,Kisumu,Wheat flour,KG,70.53,KES,Sample Data
2022-12-01,Kenya,Nakuru,Wheat flour,KG,65.38,KES,Sample Data
2022-12-01,Kenya,Eldoret,Wheat flour,KG,65.01,KES,Sample Data
2022-12-01,Kenya,Nairobi,Beans (dry),KG,138.61,KES,Sample Data
2022-12-01,Kenya,Mombasa,Beans (dry),KG,133.63,KES,Sample Data
2022-12-01,Kenya,Kisumu,Beans (dry),KG,142.06,KES,Sample Data
2022-12-01,Kenya,Nakuru,Beans (dry),KG,129.89,KES,Sample Data
2022-12-01,Kenya,Eldoret,Beans (dry),KG,134.6,KES,Sample Data
2022-12-01,Kenya,Nairobi,Sugar,KG,165.25,KES,Sample Data
2022-12-01,Kenya,Mombasa,Sugar,KG,168.77,KES,Sample Data
2022-12-01,Kenya,Kisumu,Sugar,KG,158.88,KES,Sample Data
2022-12-01,Kenya,Nakuru,Sugar,KG,157.07,KES,Sample Data
2022-12-01,Kenya,Eldoret,Sugar,KG,158.91,KES,Sample Data
2022-12-01,Kenya,Nairobi,Cooking oil (vegetable),L,338.05,KES,Sample Data
2022-12-01,Kenya,Mombasa,Cooking oil (vegetable),L,361.27,KES,Sample Data
2022-12-01,Kenya,Kisumu,Cooking oil (vegetable),L,347.4,KES,Sample Data
2022-12-01,Kenya,Nakuru,Cooking oil (vegetable),L,331.64,KES,Sample Data
2022-12-01,Kenya,Eldoret,Cooking oil (vegetable),L,336.45,KES,Sample Data
2022-12-01,Kenya,Nairobi,Milk (fresh),L,72.72,KES,Sample Data
2022-12-01,Kenya,Mombasa,Milk (fresh),L,75.03,KES,Sample Data
2022-12-01,Kenya,Kisumu,Milk (fresh),L,74.99,KES,Sample Data
2022-12-01,Kenya,Nakuru,Milk (fresh),L,76.33,KES,Sample Data
2022-12-01,Kenya,Eldoret,Milk (fresh),L,73.33,KES,Sample Data
2022-12-01,Kenya,Nairobi,Eggs,Piece,19.46,KES,Sample Data
2022-12-01,Kenya,Mombasa,Eggs,Piece,18.44,KES,Sample Data
2022-12-01,Kenya,Kisumu,Eggs,Piece,18.55,KES,Sample Data
2022-12-01,Kenya,Nakuru,Eggs,Piece,18.05,KES,Sample Data
2022-12-01,Kenya,Eldoret,Eggs,Piece,18.01,KES,Sample Data
2023-01-01,Kenya,Nairobi,Maize (white),KG,60.31,KES,Sample Data
2023-01-01,Kenya,Mombasa,Maize (white),KG,56.01,KES,Sample Data
2023-01-01,Kenya,Kisumu,Maize (white),KG,60.72,KES,Sample Data
2023-01-01,Kenya,Nakuru,Maize (white),KG,57.84,KES,Sample Data
2023-01-01,Kenya,Eldoret,Maize (white),KG,60.29,KES,Sample Data
2023-01-01,Kenya,Nairobi,Rice,KG,158.45,KES,Sample Data
2023-01-01,Kenya,Mombasa,Rice,KG,157.98,KES,Sample Data
2023-01-01,Kenya,Kisumu,Rice,KG,161.03,KES,Sample Data
2023-01-01,Kenya,Nakuru,Rice,KG,152.33,KES,Sample Data
2023-01-01,Kenya,Eldoret,Rice,KG,148.73,KES,Sample Data
2023-01-01,Kenya,Nairobi,Wheat flour,KG,73.07,KES,Sample Data
2023-01-01,Kenya,Mombasa,Wheat flour,KG,70.77,KES,Sample Data
2023-01-01,Kenya,Kisumu,Wheat flour,KG,68.26,KES,Sample Data
2023-01-01,Kenya,Nakuru,Wheat flour,KG,69.35,KES,Sample Data
2023-01-01,Kenya,Eldoret,Wheat flour,KG,70.0,KES,Sample Data
2023-01-01,Kenya,Nairobi,Beans (dry),KG,135.98,KES,Sample Data
2023-01-01,Kenya,Mombasa,Beans (dry),KG,149.18,KES,Sample Data
2023-01-01,Kenya,Kisumu,Beans (dry),KG,144.81,KES,Sample Data
2023-01-01,Kenya,Nakuru,Beans (dry),KG,147.53,KES,Sample Data
2023-01-01,Kenya,Eldoret,Beans (dry),KG,139.95,KES,Sample Data
2023-01-01,Kenya,Nairobi,Sugar,KG,171.95,KES,Sample Data
2023-01-01,Kenya,Mombasa,Sugar,KG,163.24,KES,Sample Data
2023-01-01,Kenya,Kisumu,Sugar,KG,175.0,KES,Sample Data
2023-01-01,Kenya,Nakuru,Sugar,KG,176.67,KES,Sample Data
2023-01-01,Kenya,Eldoret,Sugar,KG,166.79,KES,Sample Data
2023-01-01,Kenya,Nairobi,Cooking oil (vegetable),L,368.74,KES,Sample Data
2023-01-01,Kenya,Mombasa,Cooking oil (vegetable),L,364.55,KES,Sample Data
2023-01-01,Kenya,Kisumu,Cooking oil (vegetable),L,351.21,KES,Sample Data
2023-01-01,Kenya,Nakuru,Cooking oil (vegetable),L,366.07,KES,Sample Data
2023-01-01,Kenya,Eldoret,Cooking oil (vegetable),L,346.37,KES,Sample Data
2023-01-01,Kenya,Nairobi,Milk (fresh),L,78.54,KES,Sample Data
2023-01-01,Kenya,Mombasa,Milk (fresh),L,79.37,KES,Sample Data
2023-01-01,Kenya,Kisumu,Milk (fresh),L,74.75,KES,Sample Data
2023-01-01,Kenya,Nakuru,Milk (fresh),L,77.87,KES,Sample Data
2023-01-01,Kenya,Eldoret,Milk (fresh),L,81.0,KES,Sample Data
2023-01-01,Kenya,Nairobi,Eggs,Piece,19.83,KES,Sample Data
2023-01-01,Kenya,Mombasa,Eggs,Piece,19.38,KES,Sample Data
2023-01-01,Kenya,Kisumu,Eggs,Piece,19.83,KES,Sample Data
2023-01-01,Kenya,Nakuru,Eggs,Piece,20.14,KES,Sample Data
2023-01-01,Kenya,Eldoret,Eggs,Piece,20.01,KES,Sample Data
2023-02-01,Kenya,Nairobi,Maize (white),KG,59.45,KES,Sample Data
2023-02-01,Kenya,Mombasa,Maize (white),KG,62.95,KES,Sample Data
2023-02-01,Kenya,Kisumu,Maize (white),KG,61.47,KES,Sample Data
2023-02-01,Kenya,Nakuru,Maize (white),KG,60.66,KES,Sample Data
2023-02-01,Kenya,Eldoret,Maize (white),KG,60.28,KES,Sample Data
2023-02-01,Kenya,Nairobi,Rice,KG,155.78,KES,Sample Data
2023-02-01,Kenya,Mombasa,Rice,KG,164.42,KES,Sample Data
2023-02-01,Kenya,Kisumu,Rice,KG,153.73,KES,Sample Data
2023-02-01,Kenya,Nakuru,Rice,KG,153.19,KES,Sample Data
2023-02-01,Kenya,Eldoret,Rice,KG,168.01,KES,Sample Data
2023-02-01,Kenya,Nairobi,Wheat flour,KG,71.88,KES,Sample Data
2023-02-01,Kenya,Mombasa,Wheat flour,KG,75.93,KES,Sample Data
2023-02-01,Kenya,Kisumu,Wheat flour,KG,76.93,KES,Sample Data
2023-02-01,Kenya,Nakuru,Wheat flour,KG,73.73,KES,Sample Data
2023-02-01,Kenya,Eldoret,Wheat flour,KG,76.25,KES,Sample Data
2023-02-01,Kenya,Nairobi,Beans (dry),KG,151.4,KES,Sample Data
2023-02-01,Kenya,Mombasa,Beans (dry),KG,145.96,KES,Sample Data
2023-02-01,Kenya,Kisumu,Beans (dry),KG,152.24,KES,Sample Data
2023-02-01,Kenya,Nakuru,Beans (dry),KG,144.86,KES,Sample Data
2023-02-01,Kenya,Eldoret,Beans (dry),KG,152.41,KES,Sample Data
2023-02-01,Kenya,Nairobi,Sugar,KG,179.11,KES,Sample Data
2023-02-01,Kenya,Mombasa,Sugar,KG,176.18,KES,Sample Data
2023-02-01,Kenya,Kisumu,Sugar,KG,179.65,KES,Sample Data
2023-02-01,Kenya,Nakuru,Sugar,KG,165.92,KES,Sample Data
2023-02-01,Kenya,Eldoret,Sugar,KG,166.76,KES,Sample Data
2023-02-01,Kenya,Nairobi,Cooking oil (vegetable),L,367.69,KES,Sample Data
2023-02-01,Kenya,Mombasa,Cooking oil (vegetable),L,370.12,KES,Sample Data
2023-02-01,Kenya,Kisumu,Cooking oil (vegetable),L,369.29,KES,Sample Data
2023-02-01,Kenya,Nakuru,Cooking oil (vegetable),L,371.75,KES,Sample Data
2023-02-01,Kenya,Eldoret,Cooking oil (vegetable),L,384.71,KES,Sample Data
2023-02-01,Kenya,Nairobi,Milk (fresh),L,79.9,KES,Sample Data
2023-02-01,Kenya,Mombasa,Milk (fresh),L,79.11,KES,Sample Data
2023-02-01,Kenya,Kisumu,Milk (fresh),L,79.49,KES,Sample Data
2023-02-01,Kenya,Nakuru,Milk (fresh),L,81.51,KES,Sample Data
2023-02-01,Kenya,Eldoret,Milk (fresh),L,81.41,KES,Sample Data
2023-02-01,Kenya,Nairobi,Eggs,Piece,19.95,KES,Sample Data
2023-02-01,Kenya,Mombasa,Eggs,Piece,19.33,KES,Sample Data
2023-02-01,Kenya,Kisumu,Eggs,Piece,19.69,KES,Sample Data
2023-02-01,Kenya,Nakuru,Eggs,Piece,21.0,KES,Sample Data
2023-02-01,Kenya,Eldoret,Eggs,Piece,20.13,KES,Sample Data
2023-03-01,Kenya,Nairobi,Maize (white),KG,63.78,KES,Sample Data
2023-03-01,Kenya,Mombasa,Maize (white),KG,60.67,KES,Sample Data
2023-03-01,Kenya,Kisumu,Maize (white),KG,62.39,KES,Sample Data
2023-03-01,Kenya,Nakuru,Maize (white),KG,60.34,KES,Sample Data
2023-03-01,Kenya,Eldoret,Maize (white),KG,59.88,KES,Sample Data
2023-03-01,Kenya,Nairobi,Rice,KG,162.95,KES,Sample Data
2023-03-01,Kenya,Mombasa,Rice,KG,160.06,KES,Sample Data
2023-03-01,Kenya,Kisumu,Rice,KG,170.4,KES,Sample Data
2023-03-01,Kenya,Nakuru,Rice,KG,156.74,KES,Sample Data
2023-03-01,Kenya,Eldoret,Rice,KG,169.74,KES,Sample Data
2023-03-01,Kenya,Nairobi,Wheat flour,KG,72.03,KES,Sample Data
2023-03-01,Kenya,Mombasa,Wheat flour,KG,75.67,KES,Sample Data
2023-03-01,Kenya,Kisumu,Wheat flour,KG,73.16,KES,Sample Data
2023-03-01,Kenya,Nakuru,Wheat flour,KG,77.87,KES,Sample Data
2023-03-01,Kenya,Eldoret,Wheat flour,KG,75.99,KES,Sample Data
2023-03-01,Kenya,Nairobi,Beans (dry),KG,151.16,KES,Sample Data
2023-03-01,Kenya,Mombasa,Beans (dry),KG,146.49,KES,Sample Data
2023-03-01,Kenya,Kisumu,Beans (dry),KG,154.72,KES,Sample Data
2023-03-01,Kenya,Nakuru,Beans (dry),KG,143.89,KES,Sample Data
2023-03-01,Kenya,Eldoret,Beans (dry),KG,155.55,KES,Sample Data
2023-03-01,Kenya,Nairobi,Sugar,KG,183.22,KES,Sample Data
2023-03-01,Kenya,Mombasa,Sugar,KG,178.19,KES,Sample Data
2023-03-01,Kenya,Kisumu,Sugar,KG,179.81,KES,Sample Data
2023-03-01,Kenya,Nakuru,Sugar,KG,168.94,KES,Sample Data
2023-03-01,Kenya,Eldoret,Sugar,KG,172.72,KES,Sample Data
2023-03-01,Kenya,Nairobi,Cooking oil (vegetable),L,396.86,KES,Sample Data
2023-03-01,Kenya,Mombasa,Cooking oil (vegetable),L,392.67,KES,Sample Data
2023-03-01,Kenya,Kisumu,Cooking oil (vegetable),L,386.69,KES,Sample Data
2023-03-01,Kenya,Nakuru,Cooking oil (vegetable),L,366.08,KES,Sample Data
2023-03-01,Kenya,Eldoret,Cooking oil (vegetable),L,378.57,KES,Sample Data
2023-03-01,Kenya,Nairobi,Milk (fresh),L,83.4,KES,Sample Data
2023-03-01,Kenya,Mombasa,Milk (fresh),L,81.08,KES,Sample Data
2023-03-01,Kenya,Kisumu,Milk (fresh),L,81.12,KES,Sample Data
2023-03-01,Kenya,Nakuru,Milk (fresh),L,77.81,KES,Sample Data
2023-03-01,Kenya,Eldoret,Milk (fresh),L,82.46,KES,Sample Data
2023-03-01,Kenya,Nairobi,Eggs,Piece,19.91,KES,Sample Data
2023-03-01,Kenya,Mombasa,Eggs,Piece,19.61,KES,Sample Data
2023-03-01,Kenya,Kisumu,Eggs,Piece,21.09,KES,Sample Data
2023-03-01,Kenya,Nakuru,Eggs,Piece,19.46,KES,Sample Data
2023-03-01,Kenya,Eldoret,Eggs,Piece,19.87,KES,Sample Data
2023-04-01,Kenya,Nairobi,Maize (white),KG,59.49,KES,Sample Data
2023-04-01,Kenya,Mombasa,Maize (white),KG,60.67,KES,Sample Data
2023-04-01,Kenya,Kisumu,Maize (white),KG,61.52,KES,Sample Data
2023-04-01,Kenya,Nakuru,Maize (white),KG,58.47,KES,Sample Data
2023-04-01,Kenya,Eldoret,Maize (white),KG,62.91,KES,Sample Data
2023-04-01,Kenya,Nairobi,Rice,KG,167.45,KES,Sample Data
2023-04-01,Kenya,Mombasa,Rice,KG,163.09,KES,Sample Data
2023-04-01,Kenya,Kisumu,Rice,KG,164.11,KES,Sample Data
2023-04-01,Kenya,Nakuru,Rice,KG,166.1,KES,Sample Data
2023-04-01,Kenya,Eldoret,Rice,KG,155.82,KES,Sample Data
2023-04-01,Kenya,Nairobi,Wheat flour,KG,77.32,KES,Sample Data
2023-04-01,Kenya,Mombasa,Wheat flour,KG,74.7,KES,Sample Data
2023-04-01,Kenya,Kisumu,Wheat flour,KG,73.53,KES,Sample Data
2023-04-01,Kenya,Nakuru,Wheat flour,KG,75.64,KES,Sample Data
2023-04-01,Kenya,Eldoret,Wheat flour,KG,74.1,KES,Sample Data
2023-04-01,Kenya,Nairobi,Beans (dry),KG,145.31,KES,Sample Data
2023-04-01,Kenya,Mombasa,Beans (dry),KG,147.83,KES,Sample Data
2023-04-01,Kenya,Kisumu,Beans (dry),KG,150.93,KES,Sample Data
2023-04-01,Kenya,Nakuru,Beans (dry),KG,142.52,KES,Sample Data
2023-04-01,Kenya,Eldoret,Beans (dry),KG,145.87,KES,Sample Data
2023-04-01,Kenya,Nairobi,Sugar,KG,168.1,KES,Sample Data
2023-04-01,Kenya,Mombasa,Sugar,KG,175.97,KES,Sample Data
2023-04-01,Kenya,Kisumu,Sugar,KG,175.78,KES,Sample Data
2023-04-01,Kenya,Nakuru,Sugar,KG,169.15,KES,Sample Data
2023-04-01,Kenya,Eldoret,Sugar,KG,174.4,KES,Sample Data
2023-04-01,Kenya,Nairobi,Cooking oil (vegetable),L,370.28,KES,Sample Data
2023-04-01,Kenya,Mombasa,Cooking oil (vegetable),L,367.28,KES,Sample Data
2023-04-01,Kenya,Kisumu,Cooking oil (vegetable),L,368.25,KES,Sample Data
2023-04-01,Kenya,Nakuru,Cooking oil (vegetable),L,392.67,KES,Sample Data
2023-04-01,Kenya,Eldoret,Cooking oil (vegetable),L,385.69,KES,Sample Data
2023-04-01,Kenya,Nairobi,Milk (fresh),L,79.66,KES,Sample Data
2023-04-01,Kenya,Mombasa,Milk (fresh),L,79.33,KES,Sample Data
2023-04-01,Kenya,Kisumu,Milk (fresh),L,81.47,KES,Sample Data
2023-04-01,Kenya,Nakuru,Milk (fresh),L,80.1,KES,Sample Data
2023-04-01,Kenya,Eldoret,Milk (fresh),L,83.47,KES,Sample Data
2023-04-01,Kenya,Nairobi,Eggs,Piece,21.07,KES,Sample Data
2023-04-01,Kenya,Mombasa,Eggs,Piece,19.95,KES,Sample Data
2023-04-01,Kenya,Kisumu,Eggs,Piece,20.31,KES,Sample Data
2023-04-01,Kenya,Nakuru,Eggs,Piece,21.05,KES,Sample Data
2023-04-01,Kenya,Eldoret,Eggs,Piece,20.1,KES,Sample Data
2023-05-01,Kenya,Nairobi,Maize (white),KG,59.57,KES,Sample Data
2023-05-01,Kenya,Mombasa,Maize (white),KG,61.54,KES,Sample Data
2023-05-01,Kenya,Kisumu,Maize (white),KG,61.52,KES,Sample Data
2023-05-01,Kenya,Nakuru,Maize (white),KG,61.02,KES,Sample Data
2023-05-01,Kenya,Eldoret,Maize (white),KG,60.18,KES,Sample Data
2023-05-01,Kenya,Nairobi,Rice,KG,161.36,KES,Sample Data
2023-05-01,Kenya,Mombasa,Rice,KG,161.67,KES,Sample Data
2023-05-01,Kenya,Kisumu,Rice,KG,153.11,KES,Sample Data
2023-05-01,Kenya,Nakuru,Rice,KG,151.45,KES,Sample Data
2023-05-01,Kenya,Eldoret,Rice,KG,162.43,KES,Sample Data
2023-05-01,Kenya,Nairobi,Wheat flour,KG,70.41,KES,Sample Data
2023-05-01,Kenya,Mombasa,Wheat flour,KG,69.56,KES,Sample Data
2023-05-01,Kenya,Kisumu,Wheat flour,KG,75.43,KES,Sample Data
2023-05-01,Kenya,Nakuru,Wheat flour,KG,71.79,KES,Sample Data
2023-05-01,Kenya,Eldoret,Wheat flour,KG,70.92,KES,Sample Data
2023-05-01,Kenya,Nairobi,Beans (dry),KG,147.08,KES,Sample Data
2023-05-01,Kenya,Mombasa,Beans (dry),KG,139.53,KES,Sample Data
2023-05-01,Kenya,Kisumu,Beans (dry),KG,141.88,KES,Sample Data
2023-05-01,Kenya,Nakuru,Beans (dry),KG,151.83,KES,Sample Data
2023-05-01,Kenya,Eldoret,Beans (dry),KG,146.37,KES,Sample Data
2023-05-01,Kenya,Nairobi,Sugar,KG,170.87,KES,Sample Data
2023-05-01,Kenya,Mombasa,Sugar,KG,175.3,KES,Sample Data
2023-05-01,Kenya,Kisumu,Sugar,KG,166.49,KES,Sample Data
2023-05-01,Kenya,Nakuru,Sugar,KG,170.58,KES,Sample Data
2023-05-01,Kenya,Eldoret,Sugar,KG,174.29,KES,Sample Data
2023-05-01,Kenya,Nairobi,Cooking oil (vegetable),L,356.78,KES,Sample Data
2023-05-01,Kenya,Mombasa,Cooking oil (vegetable),L,356.74,KES,Sample Data
2023-05-01,Kenya,Kisumu,Cooking oil (vegetable),L,358.01,KES,Sample Data
2023-05-01,Kenya,Nakuru,Cooking oil (vegetable),L,359.86,KES,Sample Data
2023-05-01,Kenya,Eldoret,Cooking oil (vegetable),L,384.49,KES,Sample Data
2023-05-01,Kenya,Nairobi,Milk (fresh),L,79.46,KES,Sample Data
2023-05-01,Kenya,Mombasa,Milk (fresh),L,75.75,KES,Sample Data
2023-05-01,Kenya,Kisumu,Milk (fresh),L,76.01,KES,Sample Data
2023-05-01,Kenya,Nakuru,Milk (fresh),L,79.86,KES,Sample Data
2023-05-01,Kenya,Eldoret,Milk (fresh),L,80.86,KES,Sample Data
2023-05-01,Kenya,Nairobi,Eggs,Piece,18.94,KES,Sample Data
2023-05-01,Kenya,Mombasa,Eggs,Piece,19.92,KES,Sample Data
2023-05-01,Kenya,Kisumu,Eggs,Piece,20.48,KES,Sample Data
2023-05-01,Kenya,Nakuru,Eggs,Piece,19.82,KES,Sample Data
2023-05-01,Kenya,Eldoret,Eggs,Piece,20.4,KES,Sample Data
2023-06-01,Kenya,Nairobi,Maize (white),KG,55.79,KES,Sample Data
2023-06-01,Kenya,Mombasa,Maize (white),KG,59.88,KES,Sample Data
2023-06-01,Kenya,Kisumu,Maize (white),KG,55.16,KES,Sample Data
2023-06-01,Kenya,Nakuru,Maize (white),KG,59.33,KES,Sample Data
2023-06-01,Kenya,Eldoret,Maize (white),KG,55.82,KES,Sample Data
2023-06-01,Kenya,Nairobi,Rice,KG,159.15,KES,Sample Data
2023-06-01,Kenya,Mombasa,Rice,KG,154.23,KES,Sample Data
2023-06-01,Kenya,Kisumu,Rice,KG,146.63,KES,Sample Data
2023-06-01,Kenya,Nakuru,Rice,KG,146.96,KES,Sample Data
2023-06-01,Kenya,Eldoret,Rice,KG,158.21,KES,Sample Data
2023-06-01,Kenya,Nairobi,Wheat flour,KG,73.88,KES,Sample Data
2023-06-01,Kenya,Mombasa,Wheat flour,KG,69.13,KES,Sample Data
2023-06-01,Kenya,Kisumu,Wheat flour,KG,69.38,KES,Sample Data
2023-06-01,Kenya,Nakuru,Wheat flour,KG,67.4,KES,Sample Data
2023-06-01,Kenya,Eldoret,Wheat flour,KG,70.15,KES,Sample Data
2023-06-01,Kenya,Nairobi,Beans (dry),KG,143.06,KES,Sample Data
2023-06-01,Kenya,Mombasa,Beans (dry),KG,133.73,KES,Sample Data
2023-06-01,Kenya,Kisumu,Beans (dry),KG,143.01,KES,Sample Data
2023-06-01,Kenya,Nakuru,Beans (dry),KG,133.85,KES,Sample Data
2023-06-01,Kenya,Eldoret,Beans (dry),KG,144.76,KES,Sample Data
2023-06-01,Kenya,Nairobi,Sugar,KG,159.15,KES,Sample Data
2023-06-01,Kenya,Mombasa,Sugar,KG,167.83,KES,Sample Data
2023-06-01,Kenya,Kisumu,Sugar,KG,170.71,KES,Sample Data
2023-06-01,Kenya,Nakuru,Sugar,KG,166.71,KES,Sample Data
2023-06-01,Kenya,Eldoret,Sugar,KG,169.15,KES,Sample Data
2023-06-01,Kenya,Nairobi,Cooking oil (vegetable),L,367.19,KES,Sample Data
2023-06-01,Kenya,Mombasa,Cooking oil (vegetable),L,347.83,KES,Sample Data
2023-06-01,Kenya,Kisumu,Cooking oil (vegetable),L,367.71,KES,Sample Data
2023-06-01,Kenya,Nakuru,Cooking oil (vegetable),L,368.05,KES,Sample Data
2023-06-01,Kenya,Eldoret,Cooking oil (vegetable),L,363.98,KES,Sample Data
2023-06-01,Kenya,Nairobi,Milk (fresh),L,77.43,KES,Sample Data
2023-06-01,Kenya,Mombasa,Milk (fresh),L,74.13,KES,Sample Data
2023-06-01,Kenya,Kisumu,Milk (fresh),L,78.46,KES,Sample Data
2023-06-01,Kenya,Nakuru,Milk (fresh),L,74.57,KES,Sample Data
2023-06-01,Kenya,Eldoret,Milk (fresh),L,74.85,KES,Sample Data
2023-06-01,Kenya,Nairobi,Eggs,Piece,19.06,KES,Sample Data
2023-06-01,Kenya,Mombasa,Eggs,Piece,19.21,KES,Sample Data
2023-06-01,Kenya,Kisumu,Eggs,Piece,18.41,KES,Sample Data
2023-06-01,Kenya,Nakuru,Eggs,Piece,18.97,KES,Sample Data
2023-06-01,Kenya,Eldoret,Eggs,Piece,19.52,KES,Sample Data
2023-07-01,Kenya,Nairobi,Maize (white),KG,54.29,KES,Sample Data
2023-07-01,Kenya,Mombasa,Maize (white),KG,54.26,KES,Sample Data
2023-07-01,Kenya,Kisumu,Maize (white),KG,56.47,KES,Sample Data
2023-07-01,Kenya,Nakuru,Maize (white),KG,54.34,KES,Sample Data
2023-07-01,Kenya,Eldoret,Maize (white),KG,56.74,KES,Sample Data
2023-07-01,Kenya,Nairobi,Rice,KG,149.83,KES,Sample Data
2023-07-01,Kenya,Mombasa,Rice,KG,150.84,KES,Sample Data
2023-07-01,Kenya,Kisumu,Rice,KG,152.83,KES,Sample Data
2023-07-01,Kenya,Nakuru,Rice,KG,143.45,KES,Sample Data
2023-07-01,Kenya,Eldoret,Rice,KG,151.35,KES,Sample Data
2023-07-01,Kenya,Nairobi,Wheat flour,KG,67.54,KES,Sample Data
2023-07-01,Kenya,Mombasa,Wheat flour,KG,66.4,KES,Sample Data
2023-07-01,Kenya,Kisumu,Wheat flour,KG,70.57,KES,Sample Data
2023-07-01,Kenya,Nakuru,Wheat flour,KG,68.41,KES,Sample Data
2023-07-01,Kenya,Eldoret,Wheat flour,KG,69.14,KES,Sample Data
2023-07-01,Kenya,Nairobi,Beans (dry),KG,141.57,KES,Sample Data
2023-07-01,Kenya,Mombasa,Beans (dry),KG,133.46,KES,Sample Data
2023-07-01,Kenya,Kisumu,Beans (dry),KG,143.34,KES,Sample Data
2023-07-01,Kenya,Nakuru,Beans (dry),KG,141.07,KES,Sample Data
2023-07-01,Kenya,Eldoret,Beans (dry),KG,137.09,KES,Sample Data
2023-07-01,Kenya,Nairobi,Sugar,KG,154.28,KES,Sample Data
2023-07-01,Kenya,Mombasa,Sugar,KG,157.72,KES,Sample Data
2023-07-01,Kenya,Kisumu,Sugar,KG,166.02,KES,Sample Data
2023-07-01,Kenya,Nakuru,Sugar,KG,169.39,KES,Sample Data
2023-07-01,Kenya,Eldoret,Sugar,KG,153.28,KES,Sample Data
2023-07-01,Kenya,Nairobi,Cooking oil (vegetable),L,333.06,KES,Sample Data
2023-07-01,Kenya,Mombasa,Cooking oil (vegetable),L,341.48,KES,Sample Data
2023-07-01,Kenya,Kisumu,Cooking oil (vegetable),L,348.72,KES,Sample Data
2023-07-01,Kenya,Nakuru,Cooking oil (vegetable),L,351.72,KES,Sample Data
2023-07-01,Kenya,Eldoret,Cooking oil (vegetable),L,329.24,KES,Sample Data
2023-07-01,Kenya,Nairobi,Milk (fresh),L,75.18,KES,Sample Data
2023-07-01,Kenya,Mombasa,Milk (fresh),L,70.55,KES,Sample Data
2023-07-01,Kenya,Kisumu,Milk (fresh),L,75.15,KES,Sample Data
2023-07-01,Kenya,Nakuru,Milk (fresh),L,75.17,KES,Sample Data
2023-07-01,Kenya,Eldoret,Milk (fresh),L,74.9,KES,Sample Data
2023-07-01,Kenya,Nairobi,Eggs,Piece,19.5,KES,Sample Data
2023-07-01,Kenya,Mombasa,Eggs,Piece,18.44,KES,Sample Data
